,id,maxLat,minLat,maxLong,minLong
2130,2130,-23.56892289999999,-23.57792289999999,-46.73714329999999,-46.74614329999999
2131,2131,-23.56892289999999,-23.57792289999999,-46.72814329999999,-46.73714329999999
2132,2132,-23.56892289999999,-23.57792289999999,-46.71914329999999,-46.72814329999999
2133,2133,-23.56892289999999,-23.57792289999999,-46.71014329999999,-46.71914329999999
2134,2134,-23.56892289999999,-23.57792289999999,-46.70114329999999,-46.71014329999999
2135,2135,-23.56892289999999,-23.57792289999999,-46.69214329999999,-46.70114329999999
2136,2136,-23.56892289999999,-23.57792289999999,-46.68314329999999,-46.69214329999999
2137,2137,-23.56892289999999,-23.57792289999999,-46.67414329999999,-46.68314329999999
2138,2138,-23.56892289999999,-23.57792289999999,-46.66514329999999,-46.67414329999999
2139,2139,-23.56892289999999,-23.57792289999999,-46.65614329999999,-46.66514329999999
2140,2140,-23.56892289999999,-23.57792289999999,-46.64714329999999,-46.65614329999999
2141,2141,-23.56892289999999,-23.57792289999999,-46.63814329999999,-46.64714329999999
2142,2142,-23.56892289999999,-23.57792289999999,-46.62914329999999,-46.63814329999999
2143,2143,-23.56892289999999,-23.57792289999999,-46.62014329999999,-46.62914329999999
2144,2144,-23.56892289999999,-23.57792289999999,-46.61114329999999,-46.62014329999999
2145,2145,-23.56892289999999,-23.57792289999999,-46.60214329999999,-46.61114329999999
2146,2146,-23.56892289999999,-23.57792289999999,-46.59314329999999,-46.60214329999999
2147,2147,-23.56892289999999,-23.57792289999999,-46.58414329999999,-46.59314329999999
2148,2148,-23.56892289999999,-23.57792289999999,-46.575143299999986,-46.58414329999999
2149,2149,-23.56892289999999,-23.57792289999999,-46.566143299999986,-46.575143299999986
2150,2150,-23.56892289999999,-23.57792289999999,-46.557143299999986,-46.566143299999986
2151,2151,-23.56892289999999,-23.57792289999999,-46.548143299999985,-46.557143299999986
2152,2152,-23.56892289999999,-23.57792289999999,-46.539143299999985,-46.548143299999985
2153,2153,-23.56892289999999,-23.57792289999999,-46.530143299999985,-46.539143299999985
2154,2154,-23.56892289999999,-23.57792289999999,-46.521143299999984,-46.530143299999985
2155,2155,-23.56892289999999,-23.57792289999999,-46.512143299999984,-46.521143299999984
2156,2156,-23.56892289999999,-23.57792289999999,-46.503143299999984,-46.512143299999984
2157,2157,-23.56892289999999,-23.57792289999999,-46.49414329999998,-46.503143299999984
2158,2158,-23.56892289999999,-23.57792289999999,-46.48514329999998,-46.49414329999998
2159,2159,-23.56892289999999,-23.57792289999999,-46.47614329999998,-46.48514329999998
2160,2160,-23.56892289999999,-23.57792289999999,-46.46714329999998,-46.47614329999998
2161,2161,-23.56892289999999,-23.57792289999999,-46.45814329999998,-46.46714329999998
2162,2162,-23.56892289999999,-23.57792289999999,-46.44914329999998,-46.45814329999998
2163,2163,-23.56892289999999,-23.57792289999999,-46.44014329999998,-46.44914329999998
2164,2164,-23.56892289999999,-23.57792289999999,-46.43114329999998,-46.44014329999998
2165,2165,-23.56892289999999,-23.57792289999999,-46.42214329999998,-46.43114329999998
2166,2166,-23.56892289999999,-23.57792289999999,-46.41314329999998,-46.42214329999998
2167,2167,-23.56892289999999,-23.57792289999999,-46.40414329999998,-46.41314329999998
2168,2168,-23.56892289999999,-23.57792289999999,-46.39514329999998,-46.40414329999998
2169,2169,-23.56892289999999,-23.57792289999999,-46.38614329999998,-46.39514329999998
2170,2170,-23.56892289999999,-23.57792289999999,-46.37714329999998,-46.38614329999998
2171,2171,-23.56892289999999,-23.57792289999999,-46.36814329999998,-46.37714329999998
2172,2172,-23.56892289999999,-23.57792289999999,-46.35914329999998,-46.36814329999998
2173,2173,-23.56892289999999,-23.57792289999999,-46.35014329999998,-46.35914329999998
2174,2174,-23.56892289999999,-23.57792289999999,-46.34114329999998,-46.35014329999998
2175,2175,-23.56892289999999,-23.57792289999999,-46.33214329999998,-46.34114329999998
2176,2176,-23.56892289999999,-23.57792289999999,-46.32314329999998,-46.33214329999998
2177,2177,-23.56892289999999,-23.57792289999999,-46.31414329999998,-46.32314329999998
2178,2178,-23.56892289999999,-23.57792289999999,-46.305143299999976,-46.31414329999998
2179,2179,-23.56892289999999,-23.57792289999999,-46.296143299999976,-46.305143299999976
2180,2180,-23.56892289999999,-23.57792289999999,-46.287143299999975,-46.296143299999976
2181,2181,-23.56892289999999,-23.57792289999999,-46.278143299999975,-46.287143299999975
2182,2182,-23.56892289999999,-23.57792289999999,-46.269143299999975,-46.278143299999975
2183,2183,-23.56892289999999,-23.57792289999999,-46.260143299999974,-46.269143299999975
2184,2184,-23.55992289999999,-23.56892289999999,-46.9531433,-46.9621433
2185,2185,-23.55992289999999,-23.56892289999999,-46.9441433,-46.9531433
2186,2186,-23.55992289999999,-23.56892289999999,-46.9351433,-46.9441433
2187,2187,-23.55992289999999,-23.56892289999999,-46.9261433,-46.9351433
2188,2188,-23.55992289999999,-23.56892289999999,-46.9171433,-46.9261433
2189,2189,-23.55992289999999,-23.56892289999999,-46.9081433,-46.9171433
2190,2190,-23.55992289999999,-23.56892289999999,-46.8991433,-46.9081433
2191,2191,-23.55992289999999,-23.56892289999999,-46.8901433,-46.8991433
2192,2192,-23.55992289999999,-23.56892289999999,-46.8811433,-46.8901433
2193,2193,-23.55992289999999,-23.56892289999999,-46.8721433,-46.8811433
2194,2194,-23.55992289999999,-23.56892289999999,-46.8631433,-46.8721433
2195,2195,-23.55992289999999,-23.56892289999999,-46.8541433,-46.8631433
2196,2196,-23.55992289999999,-23.56892289999999,-46.8451433,-46.8541433
2197,2197,-23.55992289999999,-23.56892289999999,-46.836143299999996,-46.8451433
2198,2198,-23.55992289999999,-23.56892289999999,-46.827143299999996,-46.836143299999996
2199,2199,-23.55992289999999,-23.56892289999999,-46.818143299999996,-46.827143299999996
2200,2200,-23.55992289999999,-23.56892289999999,-46.809143299999995,-46.818143299999996
2201,2201,-23.55992289999999,-23.56892289999999,-46.800143299999995,-46.809143299999995
2202,2202,-23.55992289999999,-23.56892289999999,-46.791143299999995,-46.800143299999995
2203,2203,-23.55992289999999,-23.56892289999999,-46.782143299999994,-46.791143299999995
2204,2204,-23.55992289999999,-23.56892289999999,-46.773143299999994,-46.782143299999994
2205,2205,-23.55992289999999,-23.56892289999999,-46.76414329999999,-46.773143299999994
2206,2206,-23.55992289999999,-23.56892289999999,-46.75514329999999,-46.76414329999999
2207,2207,-23.55992289999999,-23.56892289999999,-46.74614329999999,-46.75514329999999
2208,2208,-23.55992289999999,-23.56892289999999,-46.73714329999999,-46.74614329999999
2209,2209,-23.55992289999999,-23.56892289999999,-46.72814329999999,-46.73714329999999
2210,2210,-23.55992289999999,-23.56892289999999,-46.71914329999999,-46.72814329999999
2211,2211,-23.55992289999999,-23.56892289999999,-46.71014329999999,-46.71914329999999
2212,2212,-23.55992289999999,-23.56892289999999,-46.70114329999999,-46.71014329999999
2213,2213,-23.55992289999999,-23.56892289999999,-46.69214329999999,-46.70114329999999
2214,2214,-23.55992289999999,-23.56892289999999,-46.68314329999999,-46.69214329999999
2215,2215,-23.55992289999999,-23.56892289999999,-46.67414329999999,-46.68314329999999
2216,2216,-23.55992289999999,-23.56892289999999,-46.66514329999999,-46.67414329999999
2217,2217,-23.55992289999999,-23.56892289999999,-46.65614329999999,-46.66514329999999
2218,2218,-23.55992289999999,-23.56892289999999,-46.64714329999999,-46.65614329999999
2219,2219,-23.55992289999999,-23.56892289999999,-46.63814329999999,-46.64714329999999
2220,2220,-23.55992289999999,-23.56892289999999,-46.62914329999999,-46.63814329999999
2221,2221,-23.55992289999999,-23.56892289999999,-46.62014329999999,-46.62914329999999
2222,2222,-23.55992289999999,-23.56892289999999,-46.61114329999999,-46.62014329999999
2223,2223,-23.55992289999999,-23.56892289999999,-46.60214329999999,-46.61114329999999
2224,2224,-23.55992289999999,-23.56892289999999,-46.59314329999999,-46.60214329999999
2225,2225,-23.55992289999999,-23.56892289999999,-46.58414329999999,-46.59314329999999
2226,2226,-23.55992289999999,-23.56892289999999,-46.575143299999986,-46.58414329999999
2227,2227,-23.55992289999999,-23.56892289999999,-46.566143299999986,-46.575143299999986
2228,2228,-23.55992289999999,-23.56892289999999,-46.557143299999986,-46.566143299999986
2229,2229,-23.55992289999999,-23.56892289999999,-46.548143299999985,-46.557143299999986
2230,2230,-23.55992289999999,-23.56892289999999,-46.539143299999985,-46.548143299999985
2231,2231,-23.55992289999999,-23.56892289999999,-46.530143299999985,-46.539143299999985
2232,2232,-23.55992289999999,-23.56892289999999,-46.521143299999984,-46.530143299999985
2233,2233,-23.55992289999999,-23.56892289999999,-46.512143299999984,-46.521143299999984
2234,2234,-23.55992289999999,-23.56892289999999,-46.503143299999984,-46.512143299999984
2235,2235,-23.55992289999999,-23.56892289999999,-46.49414329999998,-46.503143299999984
2236,2236,-23.55992289999999,-23.56892289999999,-46.48514329999998,-46.49414329999998
2237,2237,-23.55992289999999,-23.56892289999999,-46.47614329999998,-46.48514329999998
2238,2238,-23.55992289999999,-23.56892289999999,-46.46714329999998,-46.47614329999998
2239,2239,-23.55992289999999,-23.56892289999999,-46.45814329999998,-46.46714329999998
2240,2240,-23.55992289999999,-23.56892289999999,-46.44914329999998,-46.45814329999998
2241,2241,-23.55992289999999,-23.56892289999999,-46.44014329999998,-46.44914329999998
2242,2242,-23.55992289999999,-23.56892289999999,-46.43114329999998,-46.44014329999998
2243,2243,-23.55992289999999,-23.56892289999999,-46.42214329999998,-46.43114329999998
2244,2244,-23.55992289999999,-23.56892289999999,-46.41314329999998,-46.42214329999998
2245,2245,-23.55992289999999,-23.56892289999999,-46.40414329999998,-46.41314329999998
2246,2246,-23.55992289999999,-23.56892289999999,-46.39514329999998,-46.40414329999998
2247,2247,-23.55992289999999,-23.56892289999999,-46.38614329999998,-46.39514329999998
2248,2248,-23.55992289999999,-23.56892289999999,-46.37714329999998,-46.38614329999998
2249,2249,-23.55992289999999,-23.56892289999999,-46.36814329999998,-46.37714329999998
2250,2250,-23.55992289999999,-23.56892289999999,-46.35914329999998,-46.36814329999998
2251,2251,-23.55992289999999,-23.56892289999999,-46.35014329999998,-46.35914329999998
2252,2252,-23.55992289999999,-23.56892289999999,-46.34114329999998,-46.35014329999998
2253,2253,-23.55992289999999,-23.56892289999999,-46.33214329999998,-46.34114329999998
2254,2254,-23.55992289999999,-23.56892289999999,-46.32314329999998,-46.33214329999998
2255,2255,-23.55992289999999,-23.56892289999999,-46.31414329999998,-46.32314329999998
2256,2256,-23.55992289999999,-23.56892289999999,-46.305143299999976,-46.31414329999998
2257,2257,-23.55992289999999,-23.56892289999999,-46.296143299999976,-46.305143299999976
2258,2258,-23.55992289999999,-23.56892289999999,-46.287143299999975,-46.296143299999976
2259,2259,-23.55992289999999,-23.56892289999999,-46.278143299999975,-46.287143299999975
2260,2260,-23.55992289999999,-23.56892289999999,-46.269143299999975,-46.278143299999975
2261,2261,-23.55992289999999,-23.56892289999999,-46.260143299999974,-46.269143299999975
2262,2262,-23.55092289999999,-23.55992289999999,-46.9531433,-46.9621433
2263,2263,-23.55092289999999,-23.55992289999999,-46.9441433,-46.9531433
2264,2264,-23.55092289999999,-23.55992289999999,-46.9351433,-46.9441433
2265,2265,-23.55092289999999,-23.55992289999999,-46.9261433,-46.9351433
2266,2266,-23.55092289999999,-23.55992289999999,-46.9171433,-46.9261433
2267,2267,-23.55092289999999,-23.55992289999999,-46.9081433,-46.9171433
2268,2268,-23.55092289999999,-23.55992289999999,-46.8991433,-46.9081433
2269,2269,-23.55092289999999,-23.55992289999999,-46.8901433,-46.8991433
2270,2270,-23.55092289999999,-23.55992289999999,-46.8811433,-46.8901433
2271,2271,-23.55092289999999,-23.55992289999999,-46.8721433,-46.8811433
2272,2272,-23.55092289999999,-23.55992289999999,-46.8631433,-46.8721433
2273,2273,-23.55092289999999,-23.55992289999999,-46.8541433,-46.8631433
2274,2274,-23.55092289999999,-23.55992289999999,-46.8451433,-46.8541433
2275,2275,-23.55092289999999,-23.55992289999999,-46.836143299999996,-46.8451433
2276,2276,-23.55092289999999,-23.55992289999999,-46.827143299999996,-46.836143299999996
2277,2277,-23.55092289999999,-23.55992289999999,-46.818143299999996,-46.827143299999996
2278,2278,-23.55092289999999,-23.55992289999999,-46.809143299999995,-46.818143299999996
2279,2279,-23.55092289999999,-23.55992289999999,-46.800143299999995,-46.809143299999995
2280,2280,-23.55092289999999,-23.55992289999999,-46.791143299999995,-46.800143299999995
2281,2281,-23.55092289999999,-23.55992289999999,-46.782143299999994,-46.791143299999995
2282,2282,-23.55092289999999,-23.55992289999999,-46.773143299999994,-46.782143299999994
2283,2283,-23.55092289999999,-23.55992289999999,-46.76414329999999,-46.773143299999994
2284,2284,-23.55092289999999,-23.55992289999999,-46.75514329999999,-46.76414329999999
2285,2285,-23.55092289999999,-23.55992289999999,-46.74614329999999,-46.75514329999999
2286,2286,-23.55092289999999,-23.55992289999999,-46.73714329999999,-46.74614329999999
2287,2287,-23.55092289999999,-23.55992289999999,-46.72814329999999,-46.73714329999999
2288,2288,-23.55092289999999,-23.55992289999999,-46.71914329999999,-46.72814329999999
2289,2289,-23.55092289999999,-23.55992289999999,-46.71014329999999,-46.71914329999999
2290,2290,-23.55092289999999,-23.55992289999999,-46.70114329999999,-46.71014329999999
2291,2291,-23.55092289999999,-23.55992289999999,-46.69214329999999,-46.70114329999999
2292,2292,-23.55092289999999,-23.55992289999999,-46.68314329999999,-46.69214329999999
2293,2293,-23.55092289999999,-23.55992289999999,-46.67414329999999,-46.68314329999999
2294,2294,-23.55092289999999,-23.55992289999999,-46.66514329999999,-46.67414329999999
2295,2295,-23.55092289999999,-23.55992289999999,-46.65614329999999,-46.66514329999999
2296,2296,-23.55092289999999,-23.55992289999999,-46.64714329999999,-46.65614329999999
2297,2297,-23.55092289999999,-23.55992289999999,-46.63814329999999,-46.64714329999999
2298,2298,-23.55092289999999,-23.55992289999999,-46.62914329999999,-46.63814329999999
2299,2299,-23.55092289999999,-23.55992289999999,-46.62014329999999,-46.62914329999999
2300,2300,-23.55092289999999,-23.55992289999999,-46.61114329999999,-46.62014329999999
2301,2301,-23.55092289999999,-23.55992289999999,-46.60214329999999,-46.61114329999999
2302,2302,-23.55092289999999,-23.55992289999999,-46.59314329999999,-46.60214329999999
2303,2303,-23.55092289999999,-23.55992289999999,-46.58414329999999,-46.59314329999999
2304,2304,-23.55092289999999,-23.55992289999999,-46.575143299999986,-46.58414329999999
2305,2305,-23.55092289999999,-23.55992289999999,-46.566143299999986,-46.575143299999986
2306,2306,-23.55092289999999,-23.55992289999999,-46.557143299999986,-46.566143299999986
2307,2307,-23.55092289999999,-23.55992289999999,-46.548143299999985,-46.557143299999986
2308,2308,-23.55092289999999,-23.55992289999999,-46.539143299999985,-46.548143299999985
2309,2309,-23.55092289999999,-23.55992289999999,-46.530143299999985,-46.539143299999985
2310,2310,-23.55092289999999,-23.55992289999999,-46.521143299999984,-46.530143299999985
2311,2311,-23.55092289999999,-23.55992289999999,-46.512143299999984,-46.521143299999984
2312,2312,-23.55092289999999,-23.55992289999999,-46.503143299999984,-46.512143299999984
2313,2313,-23.55092289999999,-23.55992289999999,-46.49414329999998,-46.503143299999984
2314,2314,-23.55092289999999,-23.55992289999999,-46.48514329999998,-46.49414329999998
2315,2315,-23.55092289999999,-23.55992289999999,-46.47614329999998,-46.48514329999998
2316,2316,-23.55092289999999,-23.55992289999999,-46.46714329999998,-46.47614329999998
2317,2317,-23.55092289999999,-23.55992289999999,-46.45814329999998,-46.46714329999998
2318,2318,-23.55092289999999,-23.55992289999999,-46.44914329999998,-46.45814329999998
2319,2319,-23.55092289999999,-23.55992289999999,-46.44014329999998,-46.44914329999998
2320,2320,-23.55092289999999,-23.55992289999999,-46.43114329999998,-46.44014329999998
2321,2321,-23.55092289999999,-23.55992289999999,-46.42214329999998,-46.43114329999998
2322,2322,-23.55092289999999,-23.55992289999999,-46.41314329999998,-46.42214329999998
2323,2323,-23.55092289999999,-23.55992289999999,-46.40414329999998,-46.41314329999998
2324,2324,-23.55092289999999,-23.55992289999999,-46.39514329999998,-46.40414329999998
2325,2325,-23.55092289999999,-23.55992289999999,-46.38614329999998,-46.39514329999998
2326,2326,-23.55092289999999,-23.55992289999999,-46.37714329999998,-46.38614329999998
2327,2327,-23.55092289999999,-23.55992289999999,-46.36814329999998,-46.37714329999998
2328,2328,-23.55092289999999,-23.55992289999999,-46.35914329999998,-46.36814329999998
2329,2329,-23.55092289999999,-23.55992289999999,-46.35014329999998,-46.35914329999998
2330,2330,-23.55092289999999,-23.55992289999999,-46.34114329999998,-46.35014329999998
2331,2331,-23.55092289999999,-23.55992289999999,-46.33214329999998,-46.34114329999998
2332,2332,-23.55092289999999,-23.55992289999999,-46.32314329999998,-46.33214329999998
2333,2333,-23.55092289999999,-23.55992289999999,-46.31414329999998,-46.32314329999998
2334,2334,-23.55092289999999,-23.55992289999999,-46.305143299999976,-46.31414329999998
2335,2335,-23.55092289999999,-23.55992289999999,-46.296143299999976,-46.305143299999976
2336,2336,-23.55092289999999,-23.55992289999999,-46.287143299999975,-46.296143299999976
2337,2337,-23.55092289999999,-23.55992289999999,-46.278143299999975,-46.287143299999975
2338,2338,-23.55092289999999,-23.55992289999999,-46.269143299999975,-46.278143299999975
2339,2339,-23.55092289999999,-23.55992289999999,-46.260143299999974,-46.269143299999975
2340,2340,-23.54192289999999,-23.55092289999999,-46.9531433,-46.9621433
2341,2341,-23.54192289999999,-23.55092289999999,-46.9441433,-46.9531433
2342,2342,-23.54192289999999,-23.55092289999999,-46.9351433,-46.9441433
2343,2343,-23.54192289999999,-23.55092289999999,-46.9261433,-46.9351433
2344,2344,-23.54192289999999,-23.55092289999999,-46.9171433,-46.9261433
2345,2345,-23.54192289999999,-23.55092289999999,-46.9081433,-46.9171433
2346,2346,-23.54192289999999,-23.55092289999999,-46.8991433,-46.9081433
2347,2347,-23.54192289999999,-23.55092289999999,-46.8901433,-46.8991433
2348,2348,-23.54192289999999,-23.55092289999999,-46.8811433,-46.8901433
2349,2349,-23.54192289999999,-23.55092289999999,-46.8721433,-46.8811433
2350,2350,-23.54192289999999,-23.55092289999999,-46.8631433,-46.8721433
2351,2351,-23.54192289999999,-23.55092289999999,-46.8541433,-46.8631433
2352,2352,-23.54192289999999,-23.55092289999999,-46.8451433,-46.8541433
2353,2353,-23.54192289999999,-23.55092289999999,-46.836143299999996,-46.8451433
2354,2354,-23.54192289999999,-23.55092289999999,-46.827143299999996,-46.836143299999996
2355,2355,-23.54192289999999,-23.55092289999999,-46.818143299999996,-46.827143299999996
2356,2356,-23.54192289999999,-23.55092289999999,-46.809143299999995,-46.818143299999996
2357,2357,-23.54192289999999,-23.55092289999999,-46.800143299999995,-46.809143299999995
2358,2358,-23.54192289999999,-23.55092289999999,-46.791143299999995,-46.800143299999995
2359,2359,-23.54192289999999,-23.55092289999999,-46.782143299999994,-46.791143299999995
2360,2360,-23.54192289999999,-23.55092289999999,-46.773143299999994,-46.782143299999994
2361,2361,-23.54192289999999,-23.55092289999999,-46.76414329999999,-46.773143299999994
2362,2362,-23.54192289999999,-23.55092289999999,-46.75514329999999,-46.76414329999999
2363,2363,-23.54192289999999,-23.55092289999999,-46.74614329999999,-46.75514329999999
2364,2364,-23.54192289999999,-23.55092289999999,-46.73714329999999,-46.74614329999999
2365,2365,-23.54192289999999,-23.55092289999999,-46.72814329999999,-46.73714329999999
2366,2366,-23.54192289999999,-23.55092289999999,-46.71914329999999,-46.72814329999999
2367,2367,-23.54192289999999,-23.55092289999999,-46.71014329999999,-46.71914329999999
2368,2368,-23.54192289999999,-23.55092289999999,-46.70114329999999,-46.71014329999999
2369,2369,-23.54192289999999,-23.55092289999999,-46.69214329999999,-46.70114329999999
2370,2370,-23.54192289999999,-23.55092289999999,-46.68314329999999,-46.69214329999999
2371,2371,-23.54192289999999,-23.55092289999999,-46.67414329999999,-46.68314329999999
2372,2372,-23.54192289999999,-23.55092289999999,-46.66514329999999,-46.67414329999999
2373,2373,-23.54192289999999,-23.55092289999999,-46.65614329999999,-46.66514329999999
2374,2374,-23.54192289999999,-23.55092289999999,-46.64714329999999,-46.65614329999999
2375,2375,-23.54192289999999,-23.55092289999999,-46.63814329999999,-46.64714329999999
2376,2376,-23.54192289999999,-23.55092289999999,-46.62914329999999,-46.63814329999999
2377,2377,-23.54192289999999,-23.55092289999999,-46.62014329999999,-46.62914329999999
2378,2378,-23.54192289999999,-23.55092289999999,-46.61114329999999,-46.62014329999999
2379,2379,-23.54192289999999,-23.55092289999999,-46.60214329999999,-46.61114329999999
2380,2380,-23.54192289999999,-23.55092289999999,-46.59314329999999,-46.60214329999999
2381,2381,-23.54192289999999,-23.55092289999999,-46.58414329999999,-46.59314329999999
2382,2382,-23.54192289999999,-23.55092289999999,-46.575143299999986,-46.58414329999999
2383,2383,-23.54192289999999,-23.55092289999999,-46.566143299999986,-46.575143299999986
2384,2384,-23.54192289999999,-23.55092289999999,-46.557143299999986,-46.566143299999986
2385,2385,-23.54192289999999,-23.55092289999999,-46.548143299999985,-46.557143299999986
2386,2386,-23.54192289999999,-23.55092289999999,-46.539143299999985,-46.548143299999985
2387,2387,-23.54192289999999,-23.55092289999999,-46.530143299999985,-46.539143299999985
2388,2388,-23.54192289999999,-23.55092289999999,-46.521143299999984,-46.530143299999985
2389,2389,-23.54192289999999,-23.55092289999999,-46.512143299999984,-46.521143299999984
2390,2390,-23.54192289999999,-23.55092289999999,-46.503143299999984,-46.512143299999984
2391,2391,-23.54192289999999,-23.55092289999999,-46.49414329999998,-46.503143299999984
2392,2392,-23.54192289999999,-23.55092289999999,-46.48514329999998,-46.49414329999998
2393,2393,-23.54192289999999,-23.55092289999999,-46.47614329999998,-46.48514329999998
2394,2394,-23.54192289999999,-23.55092289999999,-46.46714329999998,-46.47614329999998
2395,2395,-23.54192289999999,-23.55092289999999,-46.45814329999998,-46.46714329999998
2396,2396,-23.54192289999999,-23.55092289999999,-46.44914329999998,-46.45814329999998
2397,2397,-23.54192289999999,-23.55092289999999,-46.44014329999998,-46.44914329999998
2398,2398,-23.54192289999999,-23.55092289999999,-46.43114329999998,-46.44014329999998
2399,2399,-23.54192289999999,-23.55092289999999,-46.42214329999998,-46.43114329999998
2400,2400,-23.54192289999999,-23.55092289999999,-46.41314329999998,-46.42214329999998
2401,2401,-23.54192289999999,-23.55092289999999,-46.40414329999998,-46.41314329999998
2402,2402,-23.54192289999999,-23.55092289999999,-46.39514329999998,-46.40414329999998
2403,2403,-23.54192289999999,-23.55092289999999,-46.38614329999998,-46.39514329999998
2404,2404,-23.54192289999999,-23.55092289999999,-46.37714329999998,-46.38614329999998
2405,2405,-23.54192289999999,-23.55092289999999,-46.36814329999998,-46.37714329999998
2406,2406,-23.54192289999999,-23.55092289999999,-46.35914329999998,-46.36814329999998
2407,2407,-23.54192289999999,-23.55092289999999,-46.35014329999998,-46.35914329999998
2408,2408,-23.54192289999999,-23.55092289999999,-46.34114329999998,-46.35014329999998
2409,2409,-23.54192289999999,-23.55092289999999,-46.33214329999998,-46.34114329999998
2410,2410,-23.54192289999999,-23.55092289999999,-46.32314329999998,-46.33214329999998
2411,2411,-23.54192289999999,-23.55092289999999,-46.31414329999998,-46.32314329999998
2412,2412,-23.54192289999999,-23.55092289999999,-46.305143299999976,-46.31414329999998
2413,2413,-23.54192289999999,-23.55092289999999,-46.296143299999976,-46.305143299999976
2414,2414,-23.54192289999999,-23.55092289999999,-46.287143299999975,-46.296143299999976
2415,2415,-23.54192289999999,-23.55092289999999,-46.278143299999975,-46.287143299999975
2416,2416,-23.54192289999999,-23.55092289999999,-46.269143299999975,-46.278143299999975
2417,2417,-23.54192289999999,-23.55092289999999,-46.260143299999974,-46.269143299999975
2418,2418,-23.53292289999999,-23.54192289999999,-46.9531433,-46.9621433
2419,2419,-23.53292289999999,-23.54192289999999,-46.9441433,-46.9531433
2420,2420,-23.53292289999999,-23.54192289999999,-46.9351433,-46.9441433
2421,2421,-23.53292289999999,-23.54192289999999,-46.9261433,-46.9351433
2422,2422,-23.53292289999999,-23.54192289999999,-46.9171433,-46.9261433
2423,2423,-23.53292289999999,-23.54192289999999,-46.9081433,-46.9171433
2424,2424,-23.53292289999999,-23.54192289999999,-46.8991433,-46.9081433
2425,2425,-23.53292289999999,-23.54192289999999,-46.8901433,-46.8991433
2426,2426,-23.53292289999999,-23.54192289999999,-46.8811433,-46.8901433
2427,2427,-23.53292289999999,-23.54192289999999,-46.8721433,-46.8811433
2428,2428,-23.53292289999999,-23.54192289999999,-46.8631433,-46.8721433
2429,2429,-23.53292289999999,-23.54192289999999,-46.8541433,-46.8631433
2430,2430,-23.53292289999999,-23.54192289999999,-46.8451433,-46.8541433
2431,2431,-23.53292289999999,-23.54192289999999,-46.836143299999996,-46.8451433
2432,2432,-23.53292289999999,-23.54192289999999,-46.827143299999996,-46.836143299999996
2433,2433,-23.53292289999999,-23.54192289999999,-46.818143299999996,-46.827143299999996
2434,2434,-23.53292289999999,-23.54192289999999,-46.809143299999995,-46.818143299999996
2435,2435,-23.53292289999999,-23.54192289999999,-46.800143299999995,-46.809143299999995
2436,2436,-23.53292289999999,-23.54192289999999,-46.791143299999995,-46.800143299999995
2437,2437,-23.53292289999999,-23.54192289999999,-46.782143299999994,-46.791143299999995
2438,2438,-23.53292289999999,-23.54192289999999,-46.773143299999994,-46.782143299999994
2439,2439,-23.53292289999999,-23.54192289999999,-46.76414329999999,-46.773143299999994
2440,2440,-23.53292289999999,-23.54192289999999,-46.75514329999999,-46.76414329999999
2441,2441,-23.53292289999999,-23.54192289999999,-46.74614329999999,-46.75514329999999
2442,2442,-23.53292289999999,-23.54192289999999,-46.73714329999999,-46.74614329999999
2443,2443,-23.53292289999999,-23.54192289999999,-46.72814329999999,-46.73714329999999
2444,2444,-23.53292289999999,-23.54192289999999,-46.71914329999999,-46.72814329999999
2445,2445,-23.53292289999999,-23.54192289999999,-46.71014329999999,-46.71914329999999
2446,2446,-23.53292289999999,-23.54192289999999,-46.70114329999999,-46.71014329999999
2447,2447,-23.53292289999999,-23.54192289999999,-46.69214329999999,-46.70114329999999
2448,2448,-23.53292289999999,-23.54192289999999,-46.68314329999999,-46.69214329999999
2449,2449,-23.53292289999999,-23.54192289999999,-46.67414329999999,-46.68314329999999
2450,2450,-23.53292289999999,-23.54192289999999,-46.66514329999999,-46.67414329999999
2451,2451,-23.53292289999999,-23.54192289999999,-46.65614329999999,-46.66514329999999
2452,2452,-23.53292289999999,-23.54192289999999,-46.64714329999999,-46.65614329999999
2453,2453,-23.53292289999999,-23.54192289999999,-46.63814329999999,-46.64714329999999
2454,2454,-23.53292289999999,-23.54192289999999,-46.62914329999999,-46.63814329999999
2455,2455,-23.53292289999999,-23.54192289999999,-46.62014329999999,-46.62914329999999
2456,2456,-23.53292289999999,-23.54192289999999,-46.61114329999999,-46.62014329999999
2457,2457,-23.53292289999999,-23.54192289999999,-46.60214329999999,-46.61114329999999
2458,2458,-23.53292289999999,-23.54192289999999,-46.59314329999999,-46.60214329999999
2459,2459,-23.53292289999999,-23.54192289999999,-46.58414329999999,-46.59314329999999
2460,2460,-23.53292289999999,-23.54192289999999,-46.575143299999986,-46.58414329999999
2461,2461,-23.53292289999999,-23.54192289999999,-46.566143299999986,-46.575143299999986
2462,2462,-23.53292289999999,-23.54192289999999,-46.557143299999986,-46.566143299999986
2463,2463,-23.53292289999999,-23.54192289999999,-46.548143299999985,-46.557143299999986
2464,2464,-23.53292289999999,-23.54192289999999,-46.539143299999985,-46.548143299999985
2465,2465,-23.53292289999999,-23.54192289999999,-46.530143299999985,-46.539143299999985
2466,2466,-23.53292289999999,-23.54192289999999,-46.521143299999984,-46.530143299999985
